item_id,order_id,customer_id,product_name,category,quantity,unit_price,subtotal,order_date
ITEM0005899,ORD001962,CUST00549,Coconut Oil,Food & Drink,2,12.66,25.32,2024-05-30
ITEM0005900,ORD001962,CUST00549,Honey,Food & Drink,3,15.95,47.85,2024-05-30
ITEM0005901,ORD001963,CUST00549,Casual Tee,Apparel,3,48.59,145.77,2024-04-26
ITEM0005902,ORD001963,CUST00549,Sneakers,Apparel,2,44.38,88.76,2024-04-26
ITEM0005903,ORD001963,CUST00549,Cap,Apparel,2,50.06,100.12,2024-04-26
ITEM0005904,ORD001964,CUST00549,Smartphone Case,Electronics,3,63.03,189.09,2024-08-30
ITEM0005905,ORD001964,CUST00549,USB Hub,Electronics,3,48.91,146.73,2024-08-30
ITEM0005906,ORD001965,CUST00549,Yoga Mat,Sports,1,20.17,20.17,2024-02-02
ITEM0005907,ORD001965,CUST00549,Resistance Band,Sports,3,21.17,63.51,2024-02-02
ITEM0005908,ORD001965,CUST00549,Yoga Mat,Sports,1,19.27,19.27,2024-02-02
ITEM0005909,ORD001965,CUST00549,Gym Bag,Sports,2,22.25,44.5,2024-02-02
ITEM0005910,ORD001965,CUST00549,Resistance Band,Sports,3,22.91,68.73,2024-02-02
ITEM0005911,ORD001966,CUST00550,Casual Tee,Apparel,3,64.39,193.17,2024-09-23
ITEM0005912,ORD001966,CUST00550,Jeans,Apparel,1,76.96,76.96,2024-09-23
ITEM0005913,ORD001966,CUST00550,Sandals,Apparel,1,75.82,75.82,2024-09-23
ITEM0005914,ORD001967,CUST00550,Travel Guide,Books,3,64.47,193.41,2024-04-05
ITEM0005915,ORD001967,CUST00550,Finance Guide,Books,3,77.35,232.05,2024-04-05
ITEM0005916,ORD001967,CUST00550,Finance Guide,Books,2,64.43,128.86,2024-04-05
ITEM0005917,ORD001967,CUST00550,Novel,Books,2,67.11,134.22,2024-04-05
ITEM0005918,ORD001968,CUST00550,Body Lotion,Beauty,2,66.44,132.88,2024-08-22
ITEM0005919,ORD001968,CUST00550,Body Lotion,Beauty,3,68.19,204.57,2024-08-22
ITEM0005920,ORD001968,CUST00550,Body Lotion,Beauty,1,68.32,68.32,2024-08-22
ITEM0005921,ORD001968,CUST00550,Moisturizer,Beauty,3,53.46,160.38,2024-08-22
ITEM0005922,ORD001969,CUST00550,Gym Bag,Sports,3,55.59,166.77,2024-03-28
ITEM0005923,ORD001969,CUST00550,Water Bottle,Sports,3,68.0,204.0,2024-03-28
ITEM0005924,ORD001969,CUST00550,Yoga Mat,Sports,2,59.19,118.38,2024-03-28
ITEM0005925,ORD001969,CUST00550,Water Bottle,Sports,3,57.9,173.7,2024-03-28
ITEM0005926,ORD001969,CUST00550,Resistance Band,Sports,1,58.06,58.06,2024-03-28
ITEM0005927,ORD001970,CUST00550,Business Book,Books,1,210.9,210.9,2024-12-10
ITEM0005928,ORD001971,CUST00551,Keyboard,Electronics,2,26.65,53.3,2024-02-09
ITEM0005929,ORD001971,CUST00551,Mouse Pad,Electronics,3,23.77,71.31,2024-02-09
ITEM0005930,ORD001971,CUST00551,USB Hub,Electronics,1,30.47,30.47,2024-02-09
ITEM0005931,ORD001971,CUST00551,Keyboard,Electronics,1,28.87,28.87,2024-02-09
ITEM0005932,ORD001971,CUST00551,Webcam,Electronics,1,24.84,24.84,2024-02-09
ITEM0005933,ORD001972,CUST00551,Sunscreen SPF50,Beauty,3,44.15,132.45,2024-05-17
ITEM0005934,ORD001972,CUST00551,Face Serum,Beauty,1,44.71,44.71,2024-05-17
ITEM0005935,ORD001972,CUST00551,Face Serum,Beauty,3,48.59,145.77,2024-05-17
ITEM0005936,ORD001972,CUST00551,Moisturizer,Beauty,1,47.5,47.5,2024-05-17
ITEM0005937,ORD001972,CUST00551,Lip Balm,Beauty,2,45.57,91.14,2024-05-17
ITEM0005938,ORD001973,CUST00551,Casual Tee,Apparel,2,30.31,60.62,2024-04-30
ITEM0005939,ORD001973,CUST00551,Dress,Apparel,1,26.22,26.22,2024-04-30
ITEM0005940,ORD001973,CUST00551,Sneakers,Apparel,3,25.45,76.35,2024-04-30
ITEM0005941,ORD001973,CUST00551,Batik Shirt,Apparel,3,26.43,79.29,2024-04-30
ITEM0005942,ORD001974,CUST00551,Self Help Book,Books,1,240.49,240.49,2024-04-08
ITEM0005943,ORD001975,CUST00551,Casual Tee,Apparel,2,73.82,147.64,2024-12-03
ITEM0005944,ORD001975,CUST00551,Cap,Apparel,2,84.56,169.12,2024-12-03
ITEM0005945,ORD001975,CUST00551,Batik Shirt,Apparel,2,61.98,123.96,2024-12-03
ITEM0005946,ORD001976,CUST00551,Business Book,Books,3,76.23,228.69,2024-12-08
ITEM0005947,ORD001976,CUST00551,Business Book,Books,3,62.88,188.64,2024-12-08
ITEM0005948,ORD001976,CUST00551,Travel Guide,Books,2,75.77,151.54,2024-12-08
ITEM0005949,ORD001976,CUST00551,Cook Book,Books,1,74.17,74.17,2024-12-08
ITEM0005950,ORD001976,CUST00551,Cook Book,Books,3,76.33,228.99,2024-12-08
ITEM0005951,ORD001977,CUST00552,Smartphone Case,Electronics,2,42.86,85.72,2024-01-31
ITEM0005952,ORD001977,CUST00552,Smart Watch,Electronics,2,35.2,70.4,2024-01-31
ITEM0005953,ORD001977,CUST00552,Smart Watch,Electronics,2,39.9,79.8,2024-01-31
ITEM0005954,ORD001977,CUST00552,Power Bank,Electronics,2,39.59,79.18,2024-01-31
ITEM0005955,ORD001978,CUST00553,Trail Mix,Food & Drink,1,38.07,38.07,2024-11-11
ITEM0005956,ORD001978,CUST00553,Protein Powder,Food & Drink,1,47.92,47.92,2024-11-11
ITEM0005957,ORD001978,CUST00553,Granola Bar,Food & Drink,1,37.18,37.18,2024-11-11
ITEM0005958,ORD001979,CUST00553,Honey,Food & Drink,3,40.94,122.82,2024-05-17
ITEM0005959,ORD001979,CUST00553,Protein Powder,Food & Drink,3,43.75,131.25,2024-05-17
ITEM0005960,ORD001979,CUST00553,Granola Bar,Food & Drink,1,43.92,43.92,2024-05-17
ITEM0005961,ORD001979,CUST00553,Coconut Oil,Food & Drink,1,42.8,42.8,2024-05-17
ITEM0005962,ORD001980,CUST00553,Honey,Food & Drink,3,27.44,82.32,2024-11-20
ITEM0005963,ORD001980,CUST00553,Green Tea,Food & Drink,1,29.9,29.9,2024-11-20
ITEM0005964,ORD001980,CUST00553,Chili Sauce,Food & Drink,3,26.38,79.14,2024-11-20
ITEM0005965,ORD001981,CUST00554,Storage Box,Home & Garden,2,84.42,168.84,2024-08-26
ITEM0005966,ORD001982,CUST00554,Protein Powder,Food & Drink,1,27.83,27.83,2024-08-17
ITEM0005967,ORD001982,CUST00554,Chili Sauce,Food & Drink,2,19.88,39.76,2024-08-17
ITEM0005968,ORD001982,CUST00554,Protein Powder,Food & Drink,2,21.37,42.74,2024-08-17
ITEM0005969,ORD001982,CUST00554,Trail Mix,Food & Drink,3,26.5,79.5,2024-08-17
ITEM0005970,ORD001982,CUST00554,Chili Sauce,Food & Drink,2,23.81,47.62,2024-08-17
ITEM0005971,ORD001983,CUST00554,Gym Bag,Sports,2,9.34,18.68,2024-03-09
ITEM0005972,ORD001983,CUST00554,Running Shoes,Sports,1,11.73,11.73,2024-03-09
ITEM0005973,ORD001983,CUST00554,Resistance Band,Sports,1,9.15,9.15,2024-03-09
ITEM0005974,ORD001983,CUST00554,Jump Rope,Sports,2,11.9,23.8,2024-03-09
ITEM0005975,ORD001983,CUST00554,Resistance Band,Sports,1,8.44,8.44,2024-03-09
ITEM0005976,ORD001984,CUST00555,Sheet Mask,Beauty,2,134.77,269.54,2024-09-06
ITEM0005977,ORD001984,CUST00555,Lip Balm,Beauty,2,139.59,279.18,2024-09-06
ITEM0005978,ORD001985,CUST00555,Sandals,Apparel,3,133.15,399.45,2024-06-11
ITEM0005979,ORD001986,CUST00555,Resistance Band,Sports,1,31.84,31.84,2024-08-31
ITEM0005980,ORD001986,CUST00555,Running Shoes,Sports,3,32.34,97.02,2024-08-31
ITEM0005981,ORD001986,CUST00555,Yoga Mat,Sports,2,26.69,53.38,2024-08-31
ITEM0005982,ORD001986,CUST00555,Running Shoes,Sports,2,29.12,58.24,2024-08-31
ITEM0005983,ORD001987,CUST00555,Sheet Mask,Beauty,1,73.39,73.39,2024-10-12
ITEM0005984,ORD001987,CUST00555,Sunscreen SPF50,Beauty,1,69.13,69.13,2024-10-12
ITEM0005985,ORD001987,CUST00555,Moisturizer,Beauty,3,77.19,231.57,2024-10-12
ITEM0005986,ORD001987,CUST00555,Sheet Mask,Beauty,3,81.1,243.3,2024-10-12
ITEM0005987,ORD001988,CUST00555,Gym Bag,Sports,3,118.43,355.29,2024-04-01
ITEM0005988,ORD001988,CUST00555,Gym Bag,Sports,1,124.06,124.06,2024-04-01
ITEM0005989,ORD001989,CUST00555,Jump Rope,Sports,1,260.04,260.04,2024-12-18
ITEM0005990,ORD001990,CUST00556,Sheet Mask,Beauty,3,43.89,131.67,2024-11-24
ITEM0005991,ORD001990,CUST00556,Toner,Beauty,2,34.98,69.96,2024-11-24
ITEM0005992,ORD001991,CUST00557,Desk Lamp,Home & Garden,3,15.28,45.84,2024-11-01
ITEM0005993,ORD001991,CUST00557,Storage Box,Home & Garden,1,13.09,13.09,2024-11-01
ITEM0005994,ORD001991,CUST00557,Aromatherapy Diffuser,Home & Garden,1,16.15,16.15,2024-11-01
ITEM0005995,ORD001992,CUST00557,Business Book,Books,2,24.05,48.1,2024-02-11
ITEM0005996,ORD001992,CUST00557,Self Help Book,Books,2,29.04,58.08,2024-02-11
ITEM0005997,ORD001992,CUST00557,Travel Guide,Books,3,27.59,82.77,2024-02-11
ITEM0005998,ORD001992,CUST00557,Travel Guide,Books,1,25.29,25.29,2024-02-11
ITEM0005999,ORD001993,CUST00557,Candle Set,Home & Garden,1,65.8,65.8,2024-01-15
ITEM0006000,ORD001993,CUST00557,Aromatherapy Diffuser,Home & Garden,3,83.02,249.06,2024-01-15
ITEM0006001,ORD001994,CUST00558,Self Help Book,Books,2,129.59,259.18,2024-08-29
ITEM0006002,ORD001994,CUST00558,Novel,Books,2,141.94,283.88,2024-08-29
ITEM0006003,ORD001994,CUST00558,Cook Book,Books,2,127.62,255.24,2024-08-29
ITEM0006004,ORD001995,CUST00558,Wireless Earbuds,Electronics,2,179.32,358.64,2024-10-16
ITEM0006005,ORD001995,CUST00558,Wireless Earbuds,Electronics,1,218.93,218.93,2024-10-16
ITEM0006006,ORD001995,CUST00558,USB Hub,Electronics,1,180.4,180.4,2024-10-16
ITEM0006007,ORD001996,CUST00558,Trail Mix,Food & Drink,2,208.69,417.38,2024-08-26
ITEM0006008,ORD001996,CUST00558,Instant Coffee,Food & Drink,2,204.25,408.5,2024-08-26
ITEM0006009,ORD001997,CUST00558,Smart Watch,Electronics,2,129.2,258.4,2024-07-29
ITEM0006010,ORD001997,CUST00558,Mouse Pad,Electronics,3,97.97,293.91,2024-07-29
ITEM0006011,ORD001997,CUST00558,Smartphone Case,Electronics,3,121.57,364.71,2024-07-29
ITEM0006012,ORD001998,CUST00558,Resistance Band,Sports,1,166.91,166.91,2024-07-06
ITEM0006013,ORD001998,CUST00558,Protein Shaker,Sports,3,171.01,513.03,2024-07-06
ITEM0006014,ORD001999,CUST00558,Smart Watch,Electronics,3,313.36,940.08,2024-03-09
ITEM0006015,ORD001999,CUST00558,Power Bank,Electronics,3,222.82,668.46,2024-03-09
ITEM0006016,ORD002000,CUST00558,Cushion Cover,Home & Garden,3,69.32,207.96,2024-01-13
ITEM0006017,ORD002000,CUST00558,Cushion Cover,Home & Garden,3,59.84,179.52,2024-01-13
ITEM0006018,ORD002000,CUST00558,Storage Box,Home & Garden,3,54.99,164.97,2024-01-13
ITEM0006019,ORD002000,CUST00558,Storage Box,Home & Garden,2,59.49,118.98,2024-01-13
ITEM0006020,ORD002001,CUST00558,Aromatherapy Diffuser,Home & Garden,3,98.46,295.38,2024-02-09
ITEM0006021,ORD002001,CUST00558,Desk Lamp,Home & Garden,1,79.54,79.54,2024-02-09
ITEM0006022,ORD002001,CUST00558,Storage Box,Home & Garden,2,100.02,200.04,2024-02-09
ITEM0006023,ORD002002,CUST00559,Rug,Home & Garden,2,48.28,96.56,2024-07-15
ITEM0006024,ORD002002,CUST00559,Aromatherapy Diffuser,Home & Garden,2,53.41,106.82,2024-07-15
ITEM0006025,ORD002002,CUST00559,Wall Art,Home & Garden,2,56.66,113.32,2024-07-15
ITEM0006026,ORD002002,CUST00559,Storage Box,Home & Garden,1,55.68,55.68,2024-07-15
ITEM0006027,ORD002003,CUST00559,Knee Pad,Sports,1,39.78,39.78,2024-01-23
ITEM0006028,ORD002003,CUST00559,Jump Rope,Sports,3,34.51,103.53,2024-01-23
ITEM0006029,ORD002003,CUST00559,Protein Shaker,Sports,1,41.73,41.73,2024-01-23
ITEM0006030,ORD002004,CUST00559,Keyboard,Electronics,1,42.15,42.15,2024-05-28
ITEM0006031,ORD002004,CUST00559,Keyboard,Electronics,1,43.25,43.25,2024-05-28
ITEM0006032,ORD002004,CUST00559,Webcam,Electronics,2,45.52,91.04,2024-05-28
ITEM0006033,ORD002004,CUST00559,Smartphone Case,Electronics,1,59.63,59.63,2024-05-28
ITEM0006034,ORD002004,CUST00559,Webcam,Electronics,3,53.76,161.28,2024-05-28
ITEM0006035,ORD002005,CUST00559,Batik Shirt,Apparel,3,42.59,127.77,2024-01-03
ITEM0006036,ORD002005,CUST00559,Batik Shirt,Apparel,3,43.61,130.83,2024-01-03
ITEM0006037,ORD002005,CUST00559,Sneakers,Apparel,3,48.45,145.35,2024-01-03
ITEM0006038,ORD002006,CUST00560,Eye Cream,Beauty,3,113.1,339.3,2024-08-06
ITEM0006039,ORD002006,CUST00560,Toner,Beauty,2,98.51,197.02,2024-08-06
ITEM0006040,ORD002006,CUST00560,Sunscreen SPF50,Beauty,1,121.56,121.56,2024-08-06
ITEM0006041,ORD002006,CUST00560,Toner,Beauty,3,127.87,383.61,2024-08-06
ITEM0006042,ORD002006,CUST00560,Lip Balm,Beauty,1,110.13,110.13,2024-08-06
ITEM0006043,ORD002007,CUST00560,Travel Guide,Books,3,68.66,205.98,2024-09-20
ITEM0006044,ORD002007,CUST00560,Tech Manual,Books,3,67.99,203.97,2024-09-20
ITEM0006045,ORD002007,CUST00560,Finance Guide,Books,2,69.53,139.06,2024-09-20
ITEM0006046,ORD002007,CUST00560,Novel,Books,1,48.86,48.86,2024-09-20
ITEM0006047,ORD002007,CUST00560,Tech Manual,Books,2,60.11,120.22,2024-09-20
ITEM0006048,ORD002008,CUST00560,Granola Bar,Food & Drink,3,89.52,268.56,2024-10-31
ITEM0006049,ORD002008,CUST00560,Green Tea,Food & Drink,2,74.33,148.66,2024-10-31
ITEM0006050,ORD002008,CUST00560,Granola Bar,Food & Drink,3,83.61,250.83,2024-10-31
ITEM0006051,ORD002008,CUST00560,Coconut Oil,Food & Drink,2,71.97,143.94,2024-10-31
ITEM0006052,ORD002008,CUST00560,Instant Coffee,Food & Drink,2,89.34,178.68,2024-10-31
ITEM0006053,ORD002009,CUST00560,Travel Guide,Books,1,88.23,88.23,2024-11-14
ITEM0006054,ORD002009,CUST00560,Finance Guide,Books,2,93.34,186.68,2024-11-14
ITEM0006055,ORD002009,CUST00560,Self Help Book,Books,1,107.12,107.12,2024-11-14
ITEM0006056,ORD002009,CUST00560,Tech Manual,Books,3,103.46,310.38,2024-11-14
ITEM0006057,ORD002009,CUST00560,Self Help Book,Books,1,84.54,84.54,2024-11-14
ITEM0006058,ORD002010,CUST00560,USB Hub,Electronics,1,62.94,62.94,2024-07-27
ITEM0006059,ORD002010,CUST00560,Smart Watch,Electronics,1,61.72,61.72,2024-07-27
ITEM0006060,ORD002010,CUST00560,Wireless Earbuds,Electronics,2,57.9,115.8,2024-07-27
ITEM0006061,ORD002010,CUST00560,Smart Watch,Electronics,2,59.64,119.28,2024-07-27
ITEM0006062,ORD002010,CUST00560,USB Hub,Electronics,1,62.92,62.92,2024-07-27
ITEM0006063,ORD002011,CUST00560,Mouse Pad,Electronics,3,578.53,1735.59,2024-08-21
ITEM0006064,ORD002012,CUST00560,Smartphone Case,Electronics,1,66.6,66.6,2024-08-22
ITEM0006065,ORD002012,CUST00560,Power Bank,Electronics,2,75.38,150.76,2024-08-22
ITEM0006066,ORD002012,CUST00560,Power Bank,Electronics,2,63.09,126.18,2024-08-22
ITEM0006067,ORD002012,CUST00560,Wireless Earbuds,Electronics,2,62.13,124.26,2024-08-22
ITEM0006068,ORD002013,CUST00560,Mouse Pad,Electronics,1,31.49,31.49,2024-07-23
ITEM0006069,ORD002013,CUST00560,Smart Watch,Electronics,1,32.45,32.45,2024-07-23
ITEM0006070,ORD002013,CUST00560,Keyboard,Electronics,1,37.29,37.29,2024-07-23
ITEM0006071,ORD002013,CUST00560,Smartphone Case,Electronics,2,43.16,86.32,2024-07-23
ITEM0006072,ORD002014,CUST00560,Sunscreen SPF50,Beauty,1,128.44,128.44,2024-01-02
ITEM0006073,ORD002014,CUST00560,Lip Balm,Beauty,1,134.44,134.44,2024-01-02
ITEM0006074,ORD002015,CUST00560,Resistance Band,Sports,3,85.59,256.77,2024-02-29
ITEM0006075,ORD002015,CUST00560,Resistance Band,Sports,3,85.33,255.99,2024-02-29
ITEM0006076,ORD002016,CUST00560,Protein Shaker,Sports,1,147.57,147.57,2024-02-04
ITEM0006077,ORD002016,CUST00560,Knee Pad,Sports,2,179.3,358.6,2024-02-04
ITEM0006078,ORD002016,CUST00560,Resistance Band,Sports,1,150.1,150.1,2024-02-04
ITEM0006079,ORD002017,CUST00561,Tech Manual,Books,2,72.49,144.98,2024-08-05
ITEM0006080,ORD002017,CUST00561,Finance Guide,Books,2,95.18,190.36,2024-08-05
ITEM0006081,ORD002018,CUST00561,Storage Box,Home & Garden,1,26.46,26.46,2024-08-09
ITEM0006082,ORD002018,CUST00561,Candle Set,Home & Garden,2,26.21,52.42,2024-08-09
ITEM0006083,ORD002018,CUST00561,Cushion Cover,Home & Garden,2,21.89,43.78,2024-08-09
ITEM0006084,ORD002018,CUST00561,Cushion Cover,Home & Garden,3,21.4,64.2,2024-08-09
ITEM0006085,ORD002019,CUST00561,Instant Coffee,Food & Drink,2,18.18,36.36,2024-09-22
ITEM0006086,ORD002019,CUST00561,Honey,Food & Drink,2,18.58,37.16,2024-09-22
ITEM0006087,ORD002019,CUST00561,Honey,Food & Drink,3,19.56,58.68,2024-09-22
ITEM0006088,ORD002020,CUST00562,Jump Rope,Sports,2,31.22,62.44,2024-04-20
ITEM0006089,ORD002020,CUST00562,Resistance Band,Sports,3,29.0,87.0,2024-04-20
ITEM0006090,ORD002021,CUST00562,Business Book,Books,3,195.74,587.22,2024-03-19
ITEM0006091,ORD002022,CUST00562,Power Bank,Electronics,3,15.81,47.43,2024-09-25
ITEM0006092,ORD002022,CUST00562,Wireless Earbuds,Electronics,3,15.05,45.15,2024-09-25
ITEM0006093,ORD002022,CUST00562,Wireless Earbuds,Electronics,2,15.96,31.92,2024-09-25
ITEM0006094,ORD002022,CUST00562,USB Hub,Electronics,1,16.01,16.01,2024-09-25
ITEM0006095,ORD002023,CUST00563,Protein Powder,Food & Drink,3,16.98,50.94,2024-08-17
ITEM0006096,ORD002023,CUST00563,Green Tea,Food & Drink,3,18.21,54.63,2024-08-17
ITEM0006097,ORD002023,CUST00563,Trail Mix,Food & Drink,3,16.08,48.24,2024-08-17
ITEM0006098,ORD002023,CUST00563,Chili Sauce,Food & Drink,1,23.5,23.5,2024-08-17
ITEM0006099,ORD002023,CUST00563,Chili Sauce,Food & Drink,3,18.33,54.99,2024-08-17
ITEM0006100,ORD002024,CUST00564,Trail Mix,Food & Drink,1,38.99,38.99,2024-08-24
ITEM0006101,ORD002024,CUST00564,Coconut Oil,Food & Drink,3,47.49,142.47,2024-08-24
ITEM0006102,ORD002024,CUST00564,Trail Mix,Food & Drink,3,49.15,147.45,2024-08-24
ITEM0006103,ORD002024,CUST00564,Granola Bar,Food & Drink,1,37.11,37.11,2024-08-24
ITEM0006104,ORD002025,CUST00564,Art Book,Books,1,57.44,57.44,2024-08-06
ITEM0006105,ORD002025,CUST00564,Art Book,Books,3,63.66,190.98,2024-08-06
ITEM0006106,ORD002025,CUST00564,Finance Guide,Books,2,61.78,123.56,2024-08-06
ITEM0006107,ORD002025,CUST00564,Self Help Book,Books,3,52.28,156.84,2024-08-06
ITEM0006108,ORD002025,CUST00564,Self Help Book,Books,1,66.46,66.46,2024-08-06
ITEM0006109,ORD002026,CUST00564,Running Shoes,Sports,3,27.97,83.91,2024-02-21
ITEM0006110,ORD002026,CUST00564,Water Bottle,Sports,3,36.46,109.38,2024-02-21
ITEM0006111,ORD002026,CUST00564,Running Shoes,Sports,1,26.05,26.05,2024-02-21
ITEM0006112,ORD002026,CUST00564,Gym Bag,Sports,2,34.01,68.02,2024-02-21
ITEM0006113,ORD002027,CUST00564,Protein Shaker,Sports,3,72.22,216.66,2024-07-17
ITEM0006114,ORD002027,CUST00564,Gym Bag,Sports,2,76.99,153.98,2024-07-17
ITEM0006115,ORD002028,CUST00564,Casual Tee,Apparel,3,164.77,494.31,2024-03-17
ITEM0006116,ORD002028,CUST00564,Dress,Apparel,1,144.43,144.43,2024-03-17
ITEM0006117,ORD002029,CUST00564,Toner,Beauty,1,20.94,20.94,2024-11-09
ITEM0006118,ORD002029,CUST00564,Face Serum,Beauty,1,21.1,21.1,2024-11-09
ITEM0006119,ORD002029,CUST00564,Face Serum,Beauty,2,27.42,54.84,2024-11-09
ITEM0006120,ORD002029,CUST00564,Lip Balm,Beauty,3,23.75,71.25,2024-11-09
ITEM0006121,ORD002030,CUST00564,Hoodie,Apparel,2,201.83,403.66,2024-11-08
ITEM0006122,ORD002031,CUST00565,Granola Bar,Food & Drink,3,55.36,166.08,2024-11-22
ITEM0006123,ORD002031,CUST00565,Honey,Food & Drink,1,57.75,57.75,2024-11-22
ITEM0006124,ORD002031,CUST00565,Green Tea,Food & Drink,1,40.99,40.99,2024-11-22
ITEM0006125,ORD002031,CUST00565,Chili Sauce,Food & Drink,1,40.83,40.83,2024-11-22
ITEM0006126,ORD002032,CUST00565,Sandals,Apparel,2,80.62,161.24,2024-03-12
ITEM0006127,ORD002033,CUST00565,Keyboard,Electronics,1,59.55,59.55,2024-11-17
ITEM0006128,ORD002033,CUST00565,Smart Watch,Electronics,2,49.06,98.12,2024-11-17
ITEM0006129,ORD002033,CUST00565,Smartphone Case,Electronics,3,53.6,160.8,2024-11-17
ITEM0006130,ORD002033,CUST00565,Wireless Earbuds,Electronics,2,45.59,91.18,2024-11-17
ITEM0006131,ORD002033,CUST00565,Mouse Pad,Electronics,2,47.48,94.96,2024-11-17
ITEM0006132,ORD002034,CUST00566,Plant Pot,Home & Garden,2,87.84,175.68,2024-03-09
ITEM0006133,ORD002034,CUST00566,Desk Lamp,Home & Garden,2,94.6,189.2,2024-03-09
ITEM0006134,ORD002034,CUST00566,Plant Pot,Home & Garden,3,80.63,241.89,2024-03-09
ITEM0006135,ORD002034,CUST00566,Cushion Cover,Home & Garden,2,80.34,160.68,2024-03-09
ITEM0006136,ORD002035,CUST00566,Running Shoes,Sports,3,91.09,273.27,2024-06-09
ITEM0006137,ORD002035,CUST00566,Jump Rope,Sports,3,102.72,308.16,2024-06-09
ITEM0006138,ORD002035,CUST00566,Water Bottle,Sports,2,105.91,211.82,2024-06-09
ITEM0006139,ORD002036,CUST00566,Business Book,Books,3,110.17,330.51,2024-09-04
ITEM0006140,ORD002036,CUST00566,Art Book,Books,1,131.13,131.13,2024-09-04
ITEM0006141,ORD002036,CUST00566,Art Book,Books,2,105.09,210.18,2024-09-04
ITEM0006142,ORD002037,CUST00566,Smartphone Case,Electronics,3,267.2,801.6,2024-05-23
ITEM0006143,ORD002038,CUST00566,Wireless Earbuds,Electronics,3,111.02,333.06,2024-08-30
ITEM0006144,ORD002038,CUST00566,Keyboard,Electronics,3,95.11,285.33,2024-08-30
ITEM0006145,ORD002038,CUST00566,Keyboard,Electronics,2,118.91,237.82,2024-08-30
ITEM0006146,ORD002039,CUST00567,Cook Book,Books,3,44.08,132.24,2024-01-05
ITEM0006147,ORD002039,CUST00567,Business Book,Books,3,43.77,131.31,2024-01-05
ITEM0006148,ORD002040,CUST00568,Resistance Band,Sports,2,51.98,103.96,2024-03-30
ITEM0006149,ORD002040,CUST00568,Resistance Band,Sports,1,55.56,55.56,2024-03-30
ITEM0006150,ORD002040,CUST00568,Resistance Band,Sports,1,45.28,45.28,2024-03-30
ITEM0006151,ORD002041,CUST00568,Wall Art,Home & Garden,3,75.48,226.44,2024-07-05
ITEM0006152,ORD002041,CUST00568,Storage Box,Home & Garden,1,81.14,81.14,2024-07-05
ITEM0006153,ORD002041,CUST00568,Rug,Home & Garden,2,77.0,154.0,2024-07-05
ITEM0006154,ORD002042,CUST00568,Green Tea,Food & Drink,3,44.5,133.5,2024-08-22
ITEM0006155,ORD002042,CUST00568,Chili Sauce,Food & Drink,1,48.58,48.58,2024-08-22
ITEM0006156,ORD002042,CUST00568,Granola Bar,Food & Drink,3,48.29,144.87,2024-08-22
ITEM0006157,ORD002042,CUST00568,Trail Mix,Food & Drink,2,40.57,81.14,2024-08-22
ITEM0006158,ORD002042,CUST00568,Chili Sauce,Food & Drink,1,43.53,43.53,2024-08-22
ITEM0006159,ORD002043,CUST00568,Keyboard,Electronics,3,248.6,745.8,2024-03-04
ITEM0006160,ORD002044,CUST00568,Protein Shaker,Sports,1,59.84,59.84,2024-12-26
ITEM0006161,ORD002044,CUST00568,Water Bottle,Sports,3,63.07,189.21,2024-12-26
ITEM0006162,ORD002044,CUST00568,Knee Pad,Sports,1,69.62,69.62,2024-12-26
ITEM0006163,ORD002044,CUST00568,Yoga Mat,Sports,3,76.13,228.39,2024-12-26
ITEM0006164,ORD002045,CUST00568,Tech Manual,Books,3,83.94,251.82,2024-10-30
ITEM0006165,ORD002045,CUST00568,Art Book,Books,3,84.51,253.53,2024-10-30
ITEM0006166,ORD002046,CUST00569,Jeans,Apparel,1,4.07,4.07,2024-02-12
ITEM0006167,ORD002046,CUST00569,Hoodie,Apparel,1,4.72,4.72,2024-02-12
ITEM0006168,ORD002046,CUST00569,Batik Shirt,Apparel,3,5.05,15.15,2024-02-12
ITEM0006169,ORD002046,CUST00569,Hoodie,Apparel,3,4.21,12.63,2024-02-12
ITEM0006170,ORD002046,CUST00569,Cap,Apparel,1,4.07,4.07,2024-02-12
ITEM0006171,ORD002047,CUST00569,Yoga Mat,Sports,2,12.92,25.84,2024-03-28
ITEM0006172,ORD002047,CUST00569,Running Shoes,Sports,2,16.88,33.76,2024-03-28
ITEM0006173,ORD002047,CUST00569,Knee Pad,Sports,3,15.53,46.59,2024-03-28
ITEM0006174,ORD002047,CUST00569,Jump Rope,Sports,1,16.35,16.35,2024-03-28
ITEM0006175,ORD002048,CUST00570,Trail Mix,Food & Drink,2,87.43,174.86,2024-01-03
ITEM0006176,ORD002048,CUST00570,Chili Sauce,Food & Drink,2,67.73,135.46,2024-01-03
ITEM0006177,ORD002048,CUST00570,Honey,Food & Drink,2,90.1,180.2,2024-01-03
ITEM0006178,ORD002049,CUST00570,Cook Book,Books,1,214.82,214.82,2024-02-19
ITEM0006179,ORD002049,CUST00570,Self Help Book,Books,3,182.83,548.49,2024-02-19
ITEM0006180,ORD002050,CUST00570,Jeans,Apparel,2,144.15,288.3,2024-08-25
ITEM0006181,ORD002050,CUST00570,Hoodie,Apparel,2,97.23,194.46,2024-08-25
ITEM0006182,ORD002050,CUST00570,Hoodie,Apparel,2,116.62,233.24,2024-08-25
ITEM0006183,ORD002050,CUST00570,Cap,Apparel,3,126.91,380.73,2024-08-25
