session_id,customer_id,session_date,acquisition_source,device,city,pages_viewed,session_duration_sec,converted,bounced,segment
SESS0004229,CUST01240,2024-04-28,Social Media,Desktop,Jakarta,16,252,0,0,Loyal
SESS0004230,CUST00130,2024-05-07,Organic,Mobile,Surabaya,2,877,0,0,Lost
SESS0004231,CUST00079,2024-05-25,Direct,Mobile,Bandung,14,660,0,0,New
SESS0004232,CUST00903,2024-12-21,Referral,Mobile,Jakarta,17,420,0,0,New
SESS0004233,CUST01977,2024-05-30,Email,Mobile,Jakarta,15,249,0,0,Lost
SESS0004234,CUST01361,2024-04-11,Social Media,Mobile,Medan,6,228,1,0,Champions
SESS0004235,CUST01766,2024-02-19,Organic,Desktop,Bali,1,1393,0,0,Loyal
SESS0004236,CUST01605,2024-06-03,Email,Mobile,Bali,8,1398,0,0,Lost
SESS0004237,CUST01788,2024-06-29,Paid Search,Desktop,Jakarta,5,756,0,0,Champions
SESS0004238,CUST00275,2024-10-21,Referral,Mobile,Makassar,12,1426,0,0,Lost
SESS0004239,CUST01125,2024-11-08,Email,Mobile,Surabaya,4,1213,0,0,Loyal
SESS0004240,CUST00579,2024-10-01,Organic,Mobile,Yogyakarta,7,1721,0,0,Lost
SESS0004241,CUST01769,2024-12-17,Organic,Tablet,Bandung,5,359,1,0,Loyal
SESS0004242,CUST00038,2024-12-25,Paid Search,Mobile,Surabaya,6,1537,0,0,New
SESS0004243,CUST00120,2024-03-18,Paid Search,Mobile,Bali,6,681,0,0,New
SESS0004244,CUST00046,2024-03-07,Organic,Mobile,Bali,1,1148,0,0,Champions
SESS0004245,CUST01428,2024-07-02,Email,Mobile,Surabaya,9,1113,0,0,Loyal
SESS0004246,CUST00427,2024-11-05,Direct,Mobile,Bali,6,1182,0,0,Lost
SESS0004247,CUST01167,2024-10-05,Organic,Desktop,Medan,4,334,0,0,Loyal
SESS0004248,CUST00601,2024-06-12,Email,Mobile,Bali,17,354,0,0,Lost
SESS0004249,CUST01707,2024-12-02,Organic,Mobile,Surabaya,15,616,0,0,Loyal
SESS0004250,CUST00426,2024-06-05,Direct,Desktop,Surabaya,15,349,0,0,Champions
SESS0004251,CUST00838,2024-03-01,Social Media,Desktop,Jakarta,5,692,0,0,At Risk
SESS0004252,CUST00708,2024-12-16,Paid Search,Mobile,Medan,7,1643,0,0,Lost
SESS0004253,CUST01070,2024-10-29,Email,Mobile,Jakarta,17,549,1,0,New
SESS0004254,CUST01962,2024-12-15,Paid Search,Mobile,Surabaya,11,1773,0,0,Loyal
SESS0004255,CUST01944,2024-03-26,Email,Mobile,Jakarta,2,726,0,0,New
SESS0004256,CUST01846,2024-01-19,Social Media,Desktop,Jakarta,13,1244,0,0,Lost
SESS0004257,CUST00333,2024-08-11,Paid Search,Mobile,Bali,4,675,0,0,New
SESS0004258,CUST00456,2024-05-09,Email,Mobile,Palembang,7,619,0,0,At Risk
SESS0004259,CUST00609,2024-07-14,Direct,Mobile,Jakarta,5,1577,0,0,Champions
SESS0004260,CUST00026,2024-09-29,Organic,Mobile,Semarang,13,68,0,0,Loyal
SESS0004261,CUST00701,2024-10-14,Social Media,Mobile,Bali,4,785,0,0,Lost
SESS0004262,CUST01745,2024-05-06,Referral,Mobile,Medan,11,81,0,0,At Risk
SESS0004263,CUST01988,2024-11-23,Organic,Mobile,Medan,10,883,0,0,New
SESS0004264,CUST01961,2024-03-06,Referral,Mobile,Palembang,1,1150,0,0,Loyal
SESS0004265,CUST01752,2024-12-27,Email,Mobile,Jakarta,1,1569,0,0,Champions
SESS0004266,CUST01954,2024-07-23,Referral,Mobile,Surabaya,7,928,0,0,Loyal
SESS0004267,CUST01400,2024-02-27,Paid Search,Tablet,Semarang,4,699,1,0,Loyal
SESS0004268,CUST00231,2024-09-13,Email,Mobile,Jakarta,13,870,0,0,New
SESS0004269,CUST01648,2024-12-09,Direct,Mobile,Jakarta,16,32,0,0,New
SESS0004270,CUST01062,2024-11-24,Email,Mobile,Surabaya,3,509,1,0,Loyal
SESS0004271,CUST01721,2024-02-11,Email,Mobile,Surabaya,5,541,0,0,At Risk
SESS0004272,CUST01851,2024-09-22,Organic,Mobile,Jakarta,15,1326,0,0,At Risk
SESS0004273,CUST01016,2024-02-11,Social Media,Desktop,Yogyakarta,16,819,1,0,New
SESS0004274,CUST01505,2024-10-30,Paid Search,Desktop,Palembang,5,911,0,0,At Risk
SESS0004275,CUST00413,2024-05-25,Paid Search,Desktop,Bali,15,1131,0,0,Champions
SESS0004276,CUST00031,2024-05-11,Social Media,Mobile,Jakarta,13,1282,0,0,At Risk
SESS0004277,CUST00717,2024-11-24,Email,Mobile,Medan,10,1519,1,0,At Risk
SESS0004278,CUST00154,2024-07-23,Email,Mobile,Bali,15,140,0,0,At Risk
SESS0004279,CUST01271,2024-10-15,Organic,Mobile,Surabaya,13,1403,1,0,Loyal
SESS0004280,CUST00921,2024-05-21,Organic,Mobile,Yogyakarta,16,426,0,0,Lost
SESS0004281,CUST01080,2024-10-29,Organic,Mobile,Bali,17,1033,0,0,Loyal
SESS0004282,CUST00953,2024-03-04,Paid Search,Mobile,Semarang,2,951,0,0,New
SESS0004283,CUST00088,2024-02-10,Email,Mobile,Bali,14,355,0,0,At Risk
SESS0004284,CUST01861,2024-11-13,Organic,Desktop,Bali,16,576,0,0,Champions
SESS0004285,CUST01542,2024-03-23,Social Media,Mobile,Surabaya,14,290,1,0,Lost
SESS0004286,CUST01656,2024-10-16,Organic,Tablet,Bandung,9,1021,0,0,Lost
SESS0004287,CUST00496,2024-11-02,Social Media,Mobile,Medan,10,1424,0,0,At Risk
SESS0004288,CUST01745,2024-07-20,Paid Search,Mobile,Medan,1,657,0,0,At Risk
SESS0004289,CUST00928,2024-07-31,Paid Search,Mobile,Palembang,16,930,0,0,Champions
SESS0004290,CUST00015,2024-12-07,Social Media,Desktop,Jakarta,7,1376,0,0,Champions
SESS0004291,CUST01981,2024-05-22,Organic,Desktop,Depok,10,772,0,0,New
SESS0004292,CUST00979,2024-01-21,Paid Search,Desktop,Jakarta,14,431,0,0,New
SESS0004293,CUST00952,2024-05-19,Paid Search,Mobile,Jakarta,14,621,1,0,New
SESS0004294,CUST01152,2024-07-01,Email,Desktop,Bali,10,835,0,0,Lost
SESS0004295,CUST01329,2024-10-28,Organic,Desktop,Semarang,18,1026,0,0,At Risk
SESS0004296,CUST01916,2024-07-19,Direct,Mobile,Bandung,14,101,0,0,Lost
SESS0004297,CUST01716,2024-11-28,Paid Search,Mobile,Medan,7,97,0,0,At Risk
SESS0004298,CUST01383,2024-06-12,Email,Tablet,Jakarta,9,1405,0,0,Lost
SESS0004299,CUST00853,2024-11-15,Organic,Desktop,Surabaya,10,1587,0,0,New
SESS0004300,CUST01883,2024-06-21,Direct,Mobile,Yogyakarta,17,191,0,0,Loyal
SESS0004301,CUST00193,2024-11-14,Paid Search,Tablet,Jakarta,4,900,0,0,At Risk
SESS0004302,CUST01327,2024-05-03,Paid Search,Mobile,Makassar,6,241,0,0,At Risk
SESS0004303,CUST00748,2024-12-03,Social Media,Desktop,Semarang,14,134,0,0,Lost
SESS0004304,CUST01281,2024-11-12,Paid Search,Mobile,Medan,4,79,0,0,New
SESS0004305,CUST00425,2024-06-14,Social Media,Desktop,Surabaya,1,1711,1,0,Loyal
SESS0004306,CUST01541,2024-10-26,Organic,Mobile,Bali,9,529,0,0,Lost
SESS0004307,CUST01178,2024-12-07,Paid Search,Mobile,Bali,18,1255,0,0,Loyal
SESS0004308,CUST01170,2024-01-04,Email,Desktop,Surabaya,5,1522,0,0,Champions
SESS0004309,CUST00660,2024-10-22,Paid Search,Mobile,Jakarta,3,1615,0,0,Champions
SESS0004310,CUST00436,2024-03-21,Referral,Mobile,Bandung,15,616,1,0,At Risk
SESS0004311,CUST00856,2024-07-24,Email,Desktop,Jakarta,17,582,0,0,At Risk
SESS0004312,CUST01789,2024-08-25,Paid Search,Mobile,Bali,7,1579,0,0,Loyal
SESS0004313,CUST01333,2024-11-03,Organic,Desktop,Makassar,4,157,0,0,At Risk
SESS0004314,CUST00872,2024-09-30,Direct,Mobile,Medan,13,1129,1,0,Loyal
SESS0004315,CUST01228,2024-01-17,Organic,Mobile,Jakarta,12,1455,0,0,Lost
SESS0004316,CUST01062,2024-08-01,Referral,Mobile,Surabaya,5,175,1,0,Loyal
SESS0004317,CUST01271,2024-01-04,Organic,Desktop,Surabaya,7,1575,1,0,Loyal
SESS0004318,CUST01123,2024-11-01,Organic,Mobile,Bali,8,1143,0,0,At Risk
SESS0004319,CUST01034,2024-02-08,Organic,Desktop,Yogyakarta,15,575,0,0,At Risk
SESS0004320,CUST00503,2024-05-25,Direct,Desktop,Medan,18,185,0,0,New
SESS0004321,CUST00701,2024-08-02,Social Media,Tablet,Bali,2,1263,0,0,Lost
SESS0004322,CUST01819,2024-06-02,Social Media,Mobile,Jakarta,12,1673,0,0,At Risk
SESS0004323,CUST01207,2024-10-22,Organic,Desktop,Makassar,11,1506,0,0,At Risk
SESS0004324,CUST01706,2024-09-29,Organic,Desktop,Bali,13,414,0,0,New
SESS0004325,CUST01195,2024-04-04,Email,Mobile,Surabaya,4,1593,0,0,Loyal
SESS0004326,CUST00261,2024-07-09,Organic,Desktop,Bali,11,1226,0,0,Loyal
SESS0004327,CUST00904,2024-07-25,Organic,Mobile,Medan,2,1553,0,0,Lost
SESS0004328,CUST01826,2024-02-12,Paid Search,Mobile,Jakarta,15,81,0,0,New
SESS0004329,CUST00301,2024-05-25,Organic,Mobile,Jakarta,4,778,0,0,Loyal
SESS0004330,CUST00721,2024-10-26,Referral,Mobile,Jakarta,1,1098,0,0,Champions
SESS0004331,CUST00046,2024-08-23,Organic,Mobile,Bali,15,937,1,0,Champions
SESS0004332,CUST00986,2024-03-25,Social Media,Desktop,Surabaya,15,1489,0,0,Lost
SESS0004333,CUST01570,2024-06-26,Organic,Tablet,Jakarta,3,470,0,0,New
SESS0004334,CUST01302,2024-03-23,Email,Tablet,Surabaya,12,114,1,0,Loyal
SESS0004335,CUST00945,2024-05-15,Organic,Mobile,Surabaya,7,1370,0,0,Lost
SESS0004336,CUST00051,2024-02-27,Email,Mobile,Bandung,8,51,0,0,New
SESS0004337,CUST01596,2024-03-10,Social Media,Mobile,Bali,4,680,1,0,Loyal
SESS0004338,CUST01006,2024-03-17,Paid Search,Mobile,Jakarta,10,607,0,0,New
SESS0004339,CUST00258,2024-10-30,Organic,Mobile,Depok,5,1367,1,0,Loyal
SESS0004340,CUST01044,2024-06-01,Organic,Mobile,Palembang,13,292,1,0,Lost
SESS0004341,CUST00709,2024-12-04,Social Media,Mobile,Jakarta,8,114,1,0,Loyal
SESS0004342,CUST01158,2024-08-11,Social Media,Mobile,Medan,16,435,0,0,Lost
SESS0004343,CUST01885,2024-12-09,Social Media,Mobile,Yogyakarta,14,306,0,0,Loyal
SESS0004344,CUST00508,2024-03-05,Email,Desktop,Surabaya,4,376,1,0,Lost
SESS0004345,CUST00166,2024-05-28,Organic,Mobile,Bali,8,483,0,0,Lost
SESS0004346,CUST01255,2024-07-04,Paid Search,Mobile,Palembang,2,793,0,0,New
SESS0004347,CUST00665,2024-05-30,Paid Search,Desktop,Jakarta,13,578,1,0,Loyal
SESS0004348,CUST01796,2024-11-16,Email,Mobile,Semarang,1,1455,0,0,New
SESS0004349,CUST01868,2024-11-21,Paid Search,Mobile,Bali,15,385,0,0,New
SESS0004350,CUST01739,2024-10-03,Social Media,Mobile,Yogyakarta,11,309,0,0,New
SESS0004351,CUST00861,2024-12-04,Direct,Mobile,Palembang,16,625,1,0,Lost
SESS0004352,CUST00617,2024-08-23,Referral,Tablet,Bandung,18,360,0,0,New
SESS0004353,CUST01713,2024-02-25,Email,Mobile,Medan,17,1575,0,0,At Risk
SESS0004354,CUST01078,2024-03-19,Paid Search,Mobile,Bandung,7,295,0,0,Loyal
SESS0004355,CUST01451,2024-06-13,Paid Search,Mobile,Bali,8,1622,0,0,At Risk
SESS0004356,CUST01682,2024-08-15,Direct,Tablet,Jakarta,5,1772,0,0,At Risk
SESS0004357,CUST01182,2024-04-26,Email,Desktop,Surabaya,15,1541,0,0,At Risk
SESS0004358,CUST01876,2024-09-15,Organic,Mobile,Jakarta,18,456,0,0,At Risk
SESS0004359,CUST00061,2024-02-18,Social Media,Tablet,Medan,15,185,0,0,Loyal
SESS0004360,CUST01900,2024-12-22,Paid Search,Mobile,Bandung,16,597,1,0,New
SESS0004361,CUST01976,2024-02-16,Paid Search,Mobile,Semarang,4,1079,0,0,Lost
SESS0004362,CUST00392,2024-10-10,Organic,Desktop,Jakarta,17,1641,0,0,At Risk
SESS0004363,CUST00087,2024-03-14,Paid Search,Desktop,Medan,8,509,1,0,Loyal
SESS0004364,CUST01357,2024-10-06,Paid Search,Mobile,Bali,7,1183,0,0,New
SESS0004365,CUST00904,2024-06-29,Paid Search,Tablet,Medan,10,1610,0,0,Lost
SESS0004366,CUST01126,2024-05-25,Direct,Mobile,Makassar,2,1749,0,0,Lost
SESS0004367,CUST01303,2024-05-12,Social Media,Mobile,Jakarta,10,214,0,0,At Risk
SESS0004368,CUST01087,2024-03-06,Organic,Mobile,Surabaya,10,1622,0,0,Loyal
SESS0004369,CUST01571,2024-09-06,Organic,Mobile,Depok,15,1629,0,0,At Risk
SESS0004370,CUST01679,2024-05-13,Paid Search,Mobile,Jakarta,12,1127,0,0,Loyal
SESS0004371,CUST01686,2024-03-09,Paid Search,Mobile,Jakarta,14,1168,0,0,Loyal
SESS0004372,CUST00917,2024-01-01,Paid Search,Mobile,Jakarta,15,468,0,0,At Risk
SESS0004373,CUST00660,2024-03-04,Social Media,Mobile,Jakarta,16,1455,0,0,Champions
SESS0004374,CUST00827,2024-04-15,Organic,Desktop,Makassar,15,1525,0,0,At Risk
SESS0004375,CUST00402,2024-06-09,Organic,Mobile,Yogyakarta,4,551,0,0,At Risk
SESS0004376,CUST01614,2024-11-18,Paid Search,Desktop,Jakarta,16,1605,0,0,At Risk
SESS0004377,CUST01935,2024-01-01,Direct,Desktop,Jakarta,5,884,0,0,New
SESS0004378,CUST00862,2024-11-15,Organic,Mobile,Surabaya,1,1170,0,0,New
SESS0004379,CUST00999,2024-06-03,Direct,Mobile,Bali,18,883,1,0,Champions
SESS0004380,CUST01523,2024-11-11,Organic,Mobile,Bali,12,1509,0,0,Loyal
SESS0004381,CUST01846,2024-06-29,Email,Mobile,Jakarta,14,1010,1,0,Lost
SESS0004382,CUST00360,2024-04-25,Paid Search,Mobile,Medan,14,579,0,0,Lost
SESS0004383,CUST00155,2024-04-12,Direct,Desktop,Semarang,7,1505,1,0,Loyal
SESS0004384,CUST01033,2024-07-23,Direct,Tablet,Bandung,15,699,0,0,At Risk
SESS0004385,CUST01313,2024-02-05,Organic,Desktop,Yogyakarta,5,1512,0,0,Lost
SESS0004386,CUST01485,2024-11-20,Referral,Desktop,Surabaya,12,1010,0,0,New
SESS0004387,CUST01477,2024-01-29,Email,Mobile,Bali,1,1545,0,0,Loyal
SESS0004388,CUST01783,2024-05-31,Organic,Desktop,Yogyakarta,18,1518,0,0,At Risk
SESS0004389,CUST00821,2024-08-16,Paid Search,Mobile,Jakarta,1,201,0,0,At Risk
SESS0004390,CUST01549,2024-06-02,Social Media,Desktop,Yogyakarta,8,1727,0,0,New
SESS0004391,CUST00049,2024-06-02,Paid Search,Mobile,Bali,18,1302,0,0,New
SESS0004392,CUST01363,2024-01-12,Paid Search,Mobile,Yogyakarta,1,1123,1,0,Champions
SESS0004393,CUST01225,2024-08-14,Email,Desktop,Surabaya,3,405,1,0,At Risk
SESS0004394,CUST01634,2024-09-10,Social Media,Mobile,Surabaya,13,1205,0,0,New
SESS0004395,CUST00939,2024-12-19,Paid Search,Tablet,Bandung,13,1150,0,0,New
SESS0004396,CUST00747,2024-12-16,Email,Mobile,Yogyakarta,15,1351,0,0,New
SESS0004397,CUST01305,2024-08-23,Organic,Mobile,Surabaya,17,745,0,0,Loyal
SESS0004398,CUST01243,2024-08-11,Paid Search,Desktop,Bali,17,1011,0,0,Loyal
SESS0004399,CUST00030,2024-12-31,Organic,Mobile,Jakarta,8,1366,0,0,At Risk
SESS0004400,CUST00572,2024-02-17,Organic,Desktop,Yogyakarta,6,1766,1,0,Loyal
SESS0004401,CUST01304,2024-05-01,Email,Mobile,Bandung,13,303,1,0,Loyal
SESS0004402,CUST01262,2024-09-13,Email,Desktop,Jakarta,1,1750,0,0,Champions
SESS0004403,CUST01248,2024-04-15,Email,Tablet,Yogyakarta,14,1145,0,0,Champions
SESS0004404,CUST00303,2024-01-20,Email,Mobile,Jakarta,11,1758,1,0,Champions
SESS0004405,CUST01201,2024-09-20,Referral,Mobile,Medan,17,963,0,0,At Risk
SESS0004406,CUST00121,2024-05-27,Social Media,Desktop,Jakarta,8,1150,1,0,Loyal
SESS0004407,CUST01601,2024-09-20,Organic,Tablet,Medan,2,204,0,0,Lost
SESS0004408,CUST01496,2024-04-10,Organic,Desktop,Jakarta,11,704,0,0,At Risk
SESS0004409,CUST01050,2024-01-12,Email,Mobile,Jakarta,14,492,1,0,Loyal
SESS0004410,CUST01268,2024-03-13,Direct,Tablet,Surabaya,7,1144,0,0,At Risk
SESS0004411,CUST01769,2024-04-28,Paid Search,Mobile,Bandung,9,804,0,0,Loyal
SESS0004412,CUST01116,2024-10-24,Organic,Mobile,Yogyakarta,7,1267,1,0,Champions
SESS0004413,CUST00940,2024-11-13,Social Media,Mobile,Palembang,6,1524,0,0,Loyal
SESS0004414,CUST01477,2024-12-07,Social Media,Mobile,Bali,16,1611,1,0,Loyal
SESS0004415,CUST01558,2024-02-20,Paid Search,Mobile,Bandung,5,1424,0,0,At Risk
SESS0004416,CUST00699,2024-02-07,Email,Desktop,Bandung,15,1631,0,0,New
SESS0004417,CUST01076,2024-02-22,Organic,Mobile,Jakarta,5,1685,0,0,Loyal
SESS0004418,CUST01315,2024-01-28,Paid Search,Mobile,Jakarta,17,1747,0,0,Lost
SESS0004419,CUST00454,2024-11-11,Social Media,Mobile,Surabaya,4,1192,0,0,At Risk
SESS0004420,CUST01470,2024-07-01,Organic,Desktop,Surabaya,4,802,0,0,Loyal
SESS0004421,CUST01717,2024-01-31,Email,Mobile,Jakarta,11,722,0,0,Champions
SESS0004422,CUST01559,2024-02-11,Organic,Mobile,Jakarta,14,1785,0,0,At Risk
SESS0004423,CUST01223,2024-05-09,Organic,Tablet,Jakarta,5,345,0,0,Lost
SESS0004424,CUST00785,2024-04-04,Paid Search,Desktop,Medan,6,248,0,0,Lost
SESS0004425,CUST01995,2024-07-26,Referral,Desktop,Semarang,4,97,0,0,Loyal
SESS0004426,CUST01204,2024-04-07,Direct,Mobile,Bandung,8,1350,0,0,Champions
SESS0004427,CUST00963,2024-02-28,Social Media,Mobile,Surabaya,7,543,0,0,Champions
SESS0004428,CUST01033,2024-06-30,Organic,Mobile,Bandung,4,506,0,0,At Risk
SESS0004429,CUST01451,2024-10-16,Organic,Desktop,Bali,8,1750,0,0,At Risk
SESS0004430,CUST01576,2024-06-23,Organic,Mobile,Surabaya,8,1017,0,0,At Risk
SESS0004431,CUST01016,2024-02-29,Organic,Desktop,Yogyakarta,18,1763,0,0,New
SESS0004432,CUST00347,2024-10-13,Email,Desktop,Medan,2,825,0,0,Champions
SESS0004433,CUST01369,2024-01-25,Direct,Mobile,Bandung,1,600,0,0,Champions
SESS0004434,CUST00425,2024-03-27,Email,Tablet,Surabaya,2,994,0,0,Loyal
SESS0004435,CUST00843,2024-05-09,Social Media,Mobile,Palembang,11,1165,0,0,Lost
SESS0004436,CUST00897,2024-04-15,Social Media,Desktop,Jakarta,3,686,0,0,At Risk
SESS0004437,CUST01882,2024-06-18,Paid Search,Mobile,Surabaya,11,1557,0,0,Lost
SESS0004438,CUST01373,2024-08-30,Social Media,Desktop,Jakarta,18,869,0,0,New
SESS0004439,CUST01933,2024-09-23,Organic,Mobile,Medan,14,1477,0,0,New
SESS0004440,CUST01626,2024-03-09,Paid Search,Mobile,Jakarta,8,555,0,0,Loyal
SESS0004441,CUST01931,2024-02-14,Paid Search,Mobile,Makassar,4,667,1,0,Champions
SESS0004442,CUST00316,2024-12-09,Referral,Mobile,Surabaya,15,1457,0,0,New
SESS0004443,CUST01965,2024-03-01,Paid Search,Tablet,Bali,2,125,0,0,New
SESS0004444,CUST01754,2024-03-18,Paid Search,Desktop,Bandung,3,1745,1,0,Champions
SESS0004445,CUST01916,2024-12-20,Direct,Mobile,Bandung,11,1732,0,0,Lost
SESS0004446,CUST01569,2024-07-31,Organic,Desktop,Jakarta,3,838,0,0,Loyal
SESS0004447,CUST01080,2024-01-17,Social Media,Desktop,Bali,18,477,1,0,Loyal
SESS0004448,CUST01203,2024-09-12,Email,Mobile,Jakarta,8,216,0,0,New
SESS0004449,CUST01197,2024-12-14,Email,Mobile,Bali,4,569,0,0,Lost
SESS0004450,CUST01744,2024-12-31,Paid Search,Mobile,Bali,13,1592,0,0,New
SESS0004451,CUST00282,2024-05-01,Social Media,Mobile,Bali,7,494,0,0,Lost
SESS0004452,CUST00855,2024-10-24,Paid Search,Mobile,Depok,1,303,0,0,At Risk
SESS0004453,CUST00293,2024-10-26,Email,Mobile,Bali,15,633,0,0,Lost
SESS0004454,CUST01848,2024-06-29,Referral,Mobile,Bali,1,798,0,0,Loyal
SESS0004455,CUST00817,2024-06-24,Organic,Desktop,Bali,6,1460,0,0,At Risk
SESS0004456,CUST01604,2024-03-07,Social Media,Mobile,Semarang,9,283,0,0,Loyal
SESS0004457,CUST00772,2024-05-21,Paid Search,Mobile,Bandung,4,389,0,0,Champions
SESS0004458,CUST01441,2024-03-13,Social Media,Mobile,Medan,8,247,0,0,Loyal
SESS0004459,CUST01210,2024-08-21,Organic,Desktop,Jakarta,18,477,0,0,Loyal
SESS0004460,CUST01133,2024-12-03,Organic,Desktop,Palembang,13,757,0,0,Loyal
SESS0004461,CUST00840,2024-09-05,Email,Mobile,Yogyakarta,13,1416,0,0,Loyal
SESS0004462,CUST01950,2024-03-24,Organic,Mobile,Semarang,2,1021,0,0,Loyal
SESS0004463,CUST00088,2024-04-17,Organic,Mobile,Bali,17,487,0,0,At Risk
SESS0004464,CUST00654,2024-03-16,Social Media,Mobile,Yogyakarta,5,1281,0,0,At Risk
SESS0004465,CUST01771,2024-11-11,Paid Search,Desktop,Jakarta,13,413,0,0,Lost
SESS0004466,CUST00822,2024-10-26,Organic,Desktop,Jakarta,16,1595,0,0,New
SESS0004467,CUST01715,2024-09-13,Organic,Mobile,Jakarta,9,1493,0,0,Champions
SESS0004468,CUST00956,2024-12-16,Email,Mobile,Jakarta,4,384,0,0,At Risk
SESS0004469,CUST00599,2024-03-07,Organic,Desktop,Medan,9,238,0,0,Lost
SESS0004470,CUST01357,2024-11-10,Direct,Mobile,Bali,10,1598,0,0,New
SESS0004471,CUST00824,2024-09-27,Email,Mobile,Jakarta,8,1776,0,0,Champions
SESS0004472,CUST01333,2024-04-13,Organic,Mobile,Makassar,10,1279,0,0,At Risk
SESS0004473,CUST00243,2024-08-25,Social Media,Desktop,Medan,18,589,0,0,At Risk
SESS0004474,CUST01779,2024-11-21,Organic,Desktop,Surabaya,3,723,0,0,New
SESS0004475,CUST00970,2024-12-27,Organic,Desktop,Semarang,15,1146,0,0,Lost
SESS0004476,CUST01953,2024-09-06,Social Media,Tablet,Yogyakarta,6,756,0,0,New
SESS0004477,CUST01766,2024-01-23,Paid Search,Mobile,Bali,1,282,0,0,Loyal
SESS0004478,CUST01777,2024-02-07,Organic,Desktop,Jakarta,10,1789,1,0,At Risk
SESS0004479,CUST01894,2024-02-01,Direct,Mobile,Surabaya,13,813,0,0,At Risk
SESS0004480,CUST00795,2024-08-03,Organic,Mobile,Bali,6,1493,0,0,New
SESS0004481,CUST00553,2024-05-03,Direct,Mobile,Semarang,12,834,1,0,At Risk
SESS0004482,CUST01527,2024-11-28,Email,Mobile,Semarang,7,667,1,0,At Risk
SESS0004483,CUST01825,2024-01-18,Email,Desktop,Makassar,1,1061,0,0,New
SESS0004484,CUST00936,2024-08-10,Direct,Mobile,Surabaya,13,1223,0,0,New
SESS0004485,CUST01538,2024-05-15,Organic,Mobile,Bali,17,929,1,0,Champions
SESS0004486,CUST01817,2024-09-21,Organic,Desktop,Yogyakarta,11,168,0,0,At Risk
SESS0004487,CUST01801,2024-10-03,Organic,Desktop,Bali,14,565,0,0,Loyal
SESS0004488,CUST01681,2024-02-18,Email,Mobile,Bali,17,1291,0,0,Champions
SESS0004489,CUST01926,2024-02-01,Social Media,Mobile,Surabaya,15,782,0,0,New
SESS0004490,CUST01659,2024-07-10,Paid Search,Mobile,Bandung,7,1280,0,0,New
SESS0004491,CUST00126,2024-07-27,Paid Search,Mobile,Bandung,6,910,0,0,At Risk
SESS0004492,CUST00055,2024-06-16,Organic,Mobile,Bali,14,112,0,0,New
SESS0004493,CUST01899,2024-12-17,Paid Search,Mobile,Yogyakarta,14,744,0,0,New
SESS0004494,CUST01933,2024-07-02,Email,Mobile,Medan,2,214,1,0,New
SESS0004495,CUST01948,2024-04-08,Organic,Mobile,Bali,3,1615,0,0,At Risk
SESS0004496,CUST01457,2024-02-22,Organic,Mobile,Depok,18,1583,1,0,Champions
SESS0004497,CUST00320,2024-05-22,Social Media,Tablet,Yogyakarta,5,1642,1,0,New
SESS0004498,CUST00623,2024-12-07,Referral,Mobile,Yogyakarta,9,1040,1,0,Champions
SESS0004499,CUST00320,2024-08-02,Organic,Desktop,Yogyakarta,14,1738,0,0,New
SESS0004500,CUST00496,2024-08-23,Paid Search,Mobile,Medan,12,843,1,0,At Risk
SESS0004501,CUST01156,2024-01-04,Email,Mobile,Jakarta,7,302,0,0,New
SESS0004502,CUST00378,2024-07-26,Organic,Desktop,Makassar,10,489,0,0,At Risk
SESS0004503,CUST00890,2024-11-06,Social Media,Desktop,Medan,4,1722,1,0,Lost
SESS0004504,CUST00979,2024-12-12,Organic,Desktop,Jakarta,17,1717,0,0,New
SESS0004505,CUST01521,2024-02-25,Organic,Tablet,Jakarta,5,1361,1,0,Loyal
SESS0004506,CUST00235,2024-09-28,Organic,Mobile,Medan,15,1790,0,0,At Risk
SESS0004507,CUST01941,2024-01-02,Referral,Mobile,Bandung,16,1174,1,0,Loyal
SESS0004508,CUST01537,2024-02-09,Organic,Mobile,Jakarta,18,65,0,0,Champions
SESS0004509,CUST01657,2024-06-30,Email,Mobile,Bali,2,97,1,0,New
SESS0004510,CUST00947,2024-12-31,Organic,Desktop,Depok,11,711,1,0,Lost
SESS0004511,CUST00320,2024-09-04,Organic,Desktop,Yogyakarta,2,997,0,0,New
SESS0004512,CUST01607,2024-09-30,Direct,Desktop,Jakarta,1,127,1,0,New
SESS0004513,CUST00061,2024-12-01,Email,Mobile,Medan,11,846,0,0,Loyal
SESS0004514,CUST01467,2024-09-29,Paid Search,Mobile,Jakarta,11,326,0,0,Loyal
SESS0004515,CUST00059,2024-11-03,Paid Search,Tablet,Jakarta,1,1579,0,0,Lost
SESS0004516,CUST00531,2024-03-31,Social Media,Mobile,Bandung,6,1267,0,0,New
SESS0004517,CUST00045,2024-10-14,Paid Search,Mobile,Bali,12,1517,0,0,Lost
SESS0004518,CUST01440,2024-06-02,Direct,Mobile,Bali,5,1584,0,0,New
SESS0004519,CUST01349,2024-11-29,Paid Search,Mobile,Yogyakarta,13,1076,0,0,New
SESS0004520,CUST00563,2024-02-20,Organic,Mobile,Bali,8,686,0,0,At Risk
SESS0004521,CUST01275,2024-07-23,Email,Desktop,Bandung,18,1794,0,0,At Risk
SESS0004522,CUST01674,2024-01-02,Organic,Mobile,Palembang,13,1582,0,0,Champions
SESS0004523,CUST00930,2024-02-23,Organic,Mobile,Palembang,15,1759,0,0,New
