order_id,customer_id,order_date,category,total_amount,items_count,status,acquisition_source,device,city,segment
ORD001488,CUST00410,2024-03-13,Books,236.47,3,Completed,Email,Mobile,Yogyakarta,Loyal
ORD001489,CUST00410,2024-11-08,Sports,252.45,2,Completed,Organic,Mobile,Yogyakarta,Loyal
ORD001490,CUST00410,2024-11-02,Beauty,229.39,3,Returned,Organic,Mobile,Yogyakarta,Loyal
ORD001491,CUST00411,2024-03-19,Home & Garden,236.51,3,Completed,Direct,Desktop,Surabaya,Loyal
ORD001492,CUST00411,2024-09-02,Home & Garden,207.99,3,Completed,Social Media,Mobile,Surabaya,Loyal
ORD001493,CUST00411,2024-07-24,Beauty,299.79,3,Completed,Organic,Mobile,Surabaya,Loyal
ORD001494,CUST00411,2024-10-12,Sports,118.77,4,Completed,Email,Mobile,Surabaya,Loyal
ORD001495,CUST00411,2024-07-15,Apparel,292.88,3,Returned,Organic,Mobile,Surabaya,Loyal
ORD001496,CUST00411,2024-04-22,Electronics,165.52,2,Completed,Social Media,Mobile,Surabaya,Loyal
ORD001497,CUST00411,2024-05-23,Electronics,289.41,4,Completed,Social Media,Mobile,Surabaya,Loyal
ORD001498,CUST00413,2024-04-25,Apparel,349.31,2,Cancelled,Organic,Mobile,Bali,Champions
ORD001499,CUST00413,2024-08-18,Beauty,191.52,4,Completed,Referral,Tablet,Bali,Champions
ORD001500,CUST00413,2024-01-03,Electronics,548.54,3,Completed,Direct,Mobile,Bali,Champions
ORD001501,CUST00413,2024-06-20,Electronics,385.9,4,Completed,Social Media,Tablet,Bali,Champions
ORD001502,CUST00413,2024-01-16,Electronics,400.7,3,Cancelled,Organic,Mobile,Bali,Champions
ORD001503,CUST00413,2024-09-03,Electronics,583.86,3,Completed,Email,Desktop,Bali,Champions
ORD001504,CUST00414,2024-04-01,Electronics,153.81,1,Completed,Direct,Mobile,Jakarta,Loyal
ORD001505,CUST00414,2024-09-08,Sports,290.7,1,Completed,Organic,Desktop,Jakarta,Loyal
ORD001506,CUST00414,2024-10-14,Electronics,111.27,4,Completed,Email,Mobile,Jakarta,Loyal
ORD001507,CUST00414,2024-06-15,Sports,182.98,3,Returned,Organic,Mobile,Jakarta,Loyal
ORD001508,CUST00415,2024-03-04,Books,49.07,4,Completed,Social Media,Tablet,Bandung,At Risk
ORD001509,CUST00416,2024-11-30,Sports,40.22,1,Completed,Paid Search,Desktop,Surabaya,New
ORD001510,CUST00416,2024-11-01,Electronics,151.15,4,Completed,Email,Mobile,Surabaya,New
ORD001511,CUST00417,2024-08-17,Beauty,40.84,2,Returned,Social Media,Mobile,Bandung,At Risk
ORD001512,CUST00418,2024-11-05,Home & Garden,119.45,2,Completed,Email,Mobile,Jakarta,New
ORD001513,CUST00418,2024-03-31,Electronics,50.6,5,Completed,Social Media,Mobile,Jakarta,New
ORD001514,CUST00419,2024-10-03,Books,347.02,2,Completed,Organic,Mobile,Jakarta,Loyal
ORD001515,CUST00419,2024-10-03,Sports,312.12,1,Completed,Paid Search,Desktop,Jakarta,Loyal
ORD001516,CUST00419,2024-07-22,Sports,278.51,2,Completed,Paid Search,Desktop,Jakarta,Loyal
ORD001517,CUST00419,2024-08-11,Food & Drink,283.38,5,Completed,Organic,Mobile,Jakarta,Loyal
ORD001518,CUST00419,2024-07-03,Electronics,315.73,1,Completed,Social Media,Mobile,Jakarta,Loyal
ORD001519,CUST00419,2024-04-14,Beauty,331.49,5,Completed,Direct,Mobile,Jakarta,Loyal
ORD001520,CUST00420,2024-06-09,Electronics,121.2,1,Completed,Email,Desktop,Bandung,New
ORD001521,CUST00420,2024-10-16,Food & Drink,79.9,4,Completed,Social Media,Mobile,Bandung,New
ORD001522,CUST00421,2024-04-06,Home & Garden,179.45,1,Completed,Direct,Mobile,Bandung,Loyal
ORD001523,CUST00421,2024-06-16,Food & Drink,227.26,4,Returned,Paid Search,Mobile,Bandung,Loyal
ORD001524,CUST00421,2024-06-25,Books,199.99,3,Completed,Organic,Desktop,Bandung,Loyal
ORD001525,CUST00421,2024-08-12,Home & Garden,104.81,3,Completed,Paid Search,Mobile,Bandung,Loyal
ORD001526,CUST00421,2024-01-12,Books,107.49,1,Cancelled,Direct,Mobile,Bandung,Loyal
ORD001527,CUST00421,2024-06-18,Sports,180.89,2,Completed,Social Media,Mobile,Bandung,Loyal
ORD001528,CUST00422,2024-12-11,Electronics,151.64,5,Completed,Direct,Mobile,Makassar,New
ORD001529,CUST00422,2024-10-17,Beauty,135.83,5,Completed,Paid Search,Mobile,Makassar,New
ORD001530,CUST00422,2024-10-25,Apparel,128.04,3,Completed,Organic,Mobile,Makassar,New
ORD001531,CUST00423,2024-05-03,Electronics,302.67,5,Completed,Social Media,Desktop,Surabaya,Loyal
ORD001532,CUST00423,2024-08-10,Books,227.49,3,Returned,Paid Search,Mobile,Surabaya,Loyal
ORD001533,CUST00423,2024-09-14,Food & Drink,134.69,4,Completed,Organic,Mobile,Surabaya,Loyal
ORD001534,CUST00423,2024-11-19,Apparel,215.0,5,Completed,Paid Search,Desktop,Surabaya,Loyal
ORD001535,CUST00424,2024-03-22,Sports,59.5,2,Completed,Organic,Mobile,Jakarta,Lost
ORD001536,CUST00424,2024-12-12,Home & Garden,80.98,3,Completed,Organic,Mobile,Jakarta,Lost
ORD001537,CUST00425,2024-06-26,Electronics,227.44,5,Returned,Organic,Tablet,Surabaya,Loyal
ORD001538,CUST00425,2024-02-05,Electronics,106.99,1,Completed,Social Media,Mobile,Surabaya,Loyal
ORD001539,CUST00425,2024-11-23,Apparel,166.45,3,Completed,Social Media,Mobile,Surabaya,Loyal
ORD001540,CUST00425,2024-09-26,Home & Garden,114.22,1,Completed,Organic,Mobile,Surabaya,Loyal
ORD001541,CUST00426,2024-03-02,Apparel,225.19,4,Completed,Social Media,Tablet,Surabaya,Champions
ORD001542,CUST00426,2024-09-01,Apparel,538.81,5,Completed,Organic,Mobile,Surabaya,Champions
ORD001543,CUST00426,2024-09-05,Electronics,426.51,4,Completed,Paid Search,Mobile,Surabaya,Champions
ORD001544,CUST00426,2024-08-25,Beauty,174.67,4,Completed,Referral,Mobile,Surabaya,Champions
ORD001545,CUST00426,2024-09-26,Beauty,451.91,2,Completed,Organic,Desktop,Surabaya,Champions
ORD001546,CUST00426,2024-08-03,Home & Garden,375.45,4,Completed,Paid Search,Tablet,Surabaya,Champions
ORD001547,CUST00426,2024-10-23,Sports,524.59,2,Completed,Organic,Desktop,Surabaya,Champions
ORD001548,CUST00426,2024-05-26,Books,335.67,1,Completed,Social Media,Mobile,Surabaya,Champions
ORD001549,CUST00426,2024-01-04,Beauty,535.72,4,Completed,Organic,Mobile,Surabaya,Champions
ORD001550,CUST00427,2024-03-21,Books,70.32,3,Completed,Organic,Mobile,Bali,Lost
ORD001551,CUST00428,2024-10-18,Books,323.26,4,Returned,Organic,Mobile,Surabaya,Loyal
ORD001552,CUST00428,2024-05-18,Electronics,86.06,4,Completed,Referral,Desktop,Surabaya,Loyal
ORD001553,CUST00428,2024-12-10,Apparel,319.97,4,Completed,Organic,Mobile,Surabaya,Loyal
ORD001554,CUST00429,2024-09-28,Food & Drink,51.27,2,Completed,Email,Desktop,Medan,New
ORD001555,CUST00429,2024-12-03,Sports,32.66,2,Completed,Referral,Mobile,Medan,New
ORD001556,CUST00429,2024-03-15,Apparel,130.84,4,Completed,Paid Search,Mobile,Medan,New
ORD001557,CUST00430,2024-07-28,Electronics,151.31,1,Completed,Direct,Mobile,Palembang,At Risk
ORD001558,CUST00430,2024-09-17,Apparel,64.32,1,Completed,Social Media,Mobile,Palembang,At Risk
ORD001559,CUST00431,2024-01-26,Apparel,66.38,2,Cancelled,Direct,Mobile,Jakarta,Lost
ORD001560,CUST00431,2024-09-27,Apparel,87.13,3,Completed,Organic,Desktop,Jakarta,Lost
ORD001561,CUST00432,2024-05-02,Apparel,573.0,3,Completed,Social Media,Mobile,Surabaya,Champions
ORD001562,CUST00432,2024-11-22,Electronics,223.59,4,Completed,Organic,Mobile,Surabaya,Champions
ORD001563,CUST00432,2024-01-15,Electronics,176.21,1,Completed,Social Media,Desktop,Surabaya,Champions
ORD001564,CUST00432,2024-05-10,Electronics,332.1,2,Completed,Direct,Mobile,Surabaya,Champions
ORD001565,CUST00432,2024-09-03,Apparel,370.99,2,Completed,Referral,Mobile,Surabaya,Champions
ORD001566,CUST00432,2024-04-09,Beauty,429.77,5,Completed,Email,Mobile,Surabaya,Champions
ORD001567,CUST00433,2024-09-03,Sports,70.78,5,Returned,Paid Search,Desktop,Bali,New
ORD001568,CUST00433,2024-06-17,Beauty,136.25,5,Returned,Direct,Desktop,Bali,New
ORD001569,CUST00435,2024-11-28,Home & Garden,256.0,5,Completed,Organic,Desktop,Medan,Loyal
ORD001570,CUST00435,2024-07-16,Apparel,307.49,5,Completed,Organic,Desktop,Medan,Loyal
ORD001571,CUST00435,2024-11-29,Sports,163.83,3,Completed,Social Media,Desktop,Medan,Loyal
ORD001572,CUST00436,2024-08-16,Books,147.37,3,Returned,Organic,Mobile,Bandung,At Risk
ORD001573,CUST00437,2024-04-08,Food & Drink,293.38,4,Completed,Social Media,Mobile,Jakarta,Loyal
ORD001574,CUST00437,2024-01-05,Sports,265.3,1,Cancelled,Email,Desktop,Jakarta,Loyal
ORD001575,CUST00437,2024-04-04,Sports,80.27,4,Completed,Paid Search,Mobile,Jakarta,Loyal
ORD001576,CUST00437,2024-01-31,Home & Garden,161.23,3,Completed,Paid Search,Mobile,Jakarta,Loyal
ORD001577,CUST00438,2024-07-11,Books,138.92,4,Cancelled,Paid Search,Mobile,Bali,New
ORD001578,CUST00438,2024-10-21,Electronics,56.31,3,Completed,Paid Search,Desktop,Bali,New
ORD001579,CUST00438,2024-06-18,Books,89.75,1,Completed,Organic,Mobile,Bali,New
ORD001580,CUST00439,2024-05-25,Electronics,120.54,5,Completed,Organic,Mobile,Yogyakarta,At Risk
ORD001581,CUST00439,2024-09-17,Home & Garden,118.85,2,Returned,Organic,Mobile,Yogyakarta,At Risk
ORD001582,CUST00439,2024-09-14,Home & Garden,75.51,1,Completed,Social Media,Desktop,Yogyakarta,At Risk
ORD001583,CUST00439,2024-09-06,Electronics,85.42,3,Completed,Social Media,Mobile,Yogyakarta,At Risk
ORD001584,CUST00440,2024-10-01,Food & Drink,78.78,3,Completed,Social Media,Desktop,Bandung,At Risk
ORD001585,CUST00440,2024-03-26,Beauty,133.82,1,Completed,Email,Mobile,Bandung,At Risk
ORD001586,CUST00440,2024-04-24,Home & Garden,115.42,5,Completed,Social Media,Mobile,Bandung,At Risk
ORD001587,CUST00440,2024-10-06,Electronics,88.6,2,Completed,Organic,Mobile,Bandung,At Risk
ORD001588,CUST00441,2024-12-13,Home & Garden,159.15,5,Completed,Paid Search,Mobile,Jakarta,New
ORD001589,CUST00442,2024-06-25,Apparel,97.45,1,Completed,Paid Search,Mobile,Depok,New
ORD001590,CUST00442,2024-01-04,Sports,52.96,1,Completed,Organic,Mobile,Depok,New
ORD001591,CUST00442,2024-10-12,Electronics,75.18,2,Completed,Organic,Desktop,Depok,New
ORD001592,CUST00444,2024-07-25,Electronics,154.51,5,Completed,Organic,Desktop,Bandung,Champions
ORD001593,CUST00444,2024-12-21,Sports,268.76,2,Completed,Social Media,Mobile,Bandung,Champions
ORD001594,CUST00444,2024-02-21,Home & Garden,420.91,1,Completed,Paid Search,Mobile,Bandung,Champions
ORD001595,CUST00444,2024-05-07,Food & Drink,512.69,4,Completed,Direct,Mobile,Bandung,Champions
ORD001596,CUST00444,2024-12-23,Electronics,255.63,5,Completed,Email,Mobile,Bandung,Champions
ORD001597,CUST00444,2024-01-23,Books,474.19,5,Cancelled,Paid Search,Mobile,Bandung,Champions
ORD001598,CUST00444,2024-03-21,Sports,544.49,5,Completed,Paid Search,Tablet,Bandung,Champions
ORD001599,CUST00444,2024-01-11,Food & Drink,317.97,2,Completed,Paid Search,Desktop,Bandung,Champions
ORD001600,CUST00445,2024-08-03,Beauty,120.56,2,Completed,Paid Search,Tablet,Yogyakarta,New
ORD001601,CUST00445,2024-10-25,Apparel,53.96,2,Completed,Referral,Desktop,Yogyakarta,New
ORD001602,CUST00446,2024-05-18,Home & Garden,128.76,2,Completed,Paid Search,Desktop,Yogyakarta,New
ORD001603,CUST00447,2024-10-16,Books,115.51,2,Completed,Paid Search,Mobile,Makassar,Loyal
ORD001604,CUST00447,2024-04-13,Beauty,295.31,1,Completed,Organic,Mobile,Makassar,Loyal
ORD001605,CUST00447,2024-03-13,Home & Garden,121.03,5,Completed,Organic,Mobile,Makassar,Loyal
ORD001606,CUST00447,2024-11-29,Beauty,255.86,3,Completed,Direct,Desktop,Makassar,Loyal
ORD001607,CUST00447,2024-09-20,Sports,334.68,4,Completed,Social Media,Desktop,Makassar,Loyal
ORD001608,CUST00447,2024-06-19,Home & Garden,217.05,3,Cancelled,Social Media,Mobile,Makassar,Loyal
ORD001609,CUST00448,2024-10-27,Books,99.62,1,Completed,Direct,Desktop,Semarang,Loyal
ORD001610,CUST00448,2024-10-29,Sports,92.6,4,Cancelled,Social Media,Mobile,Semarang,Loyal
ORD001611,CUST00448,2024-02-16,Apparel,124.86,2,Completed,Social Media,Mobile,Semarang,Loyal
ORD001612,CUST00448,2024-03-08,Home & Garden,138.64,1,Completed,Organic,Mobile,Semarang,Loyal
ORD001613,CUST00448,2024-03-12,Apparel,269.88,5,Completed,Paid Search,Mobile,Semarang,Loyal
ORD001614,CUST00448,2024-02-19,Electronics,172.91,1,Returned,Organic,Mobile,Semarang,Loyal
ORD001615,CUST00449,2024-01-10,Electronics,394.45,1,Completed,Social Media,Mobile,Jakarta,Champions
ORD001616,CUST00449,2024-02-08,Books,290.28,4,Completed,Email,Mobile,Jakarta,Champions
ORD001617,CUST00449,2024-10-19,Apparel,463.25,2,Cancelled,Organic,Desktop,Jakarta,Champions
ORD001618,CUST00449,2024-06-15,Sports,339.55,5,Cancelled,Organic,Mobile,Jakarta,Champions
ORD001619,CUST00449,2024-06-07,Apparel,150.05,3,Completed,Email,Mobile,Jakarta,Champions
ORD001620,CUST00449,2024-07-04,Sports,382.87,5,Completed,Organic,Mobile,Jakarta,Champions
ORD001621,CUST00449,2024-07-04,Beauty,270.6,1,Completed,Email,Mobile,Jakarta,Champions
ORD001622,CUST00450,2024-02-20,Apparel,50.97,5,Completed,Email,Mobile,Surabaya,New
ORD001623,CUST00450,2024-10-23,Home & Garden,74.66,4,Returned,Paid Search,Mobile,Surabaya,New
ORD001624,CUST00451,2024-11-21,Beauty,126.65,4,Completed,Email,Desktop,Yogyakarta,New
ORD001625,CUST00451,2024-05-31,Apparel,93.43,2,Completed,Paid Search,Desktop,Yogyakarta,New
ORD001626,CUST00452,2024-01-08,Apparel,91.55,1,Cancelled,Referral,Mobile,Semarang,At Risk
ORD001627,CUST00452,2024-08-28,Sports,89.01,3,Completed,Paid Search,Mobile,Semarang,At Risk
ORD001628,CUST00453,2024-12-29,Beauty,202.39,1,Completed,Paid Search,Mobile,Surabaya,Champions
ORD001629,CUST00453,2024-08-07,Apparel,371.39,2,Completed,Organic,Mobile,Surabaya,Champions
ORD001630,CUST00453,2024-04-05,Home & Garden,233.91,3,Completed,Direct,Mobile,Surabaya,Champions
ORD001631,CUST00453,2024-10-08,Beauty,307.95,1,Completed,Organic,Mobile,Surabaya,Champions
ORD001632,CUST00453,2024-01-14,Beauty,556.71,5,Completed,Referral,Mobile,Surabaya,Champions
ORD001633,CUST00453,2024-03-27,Beauty,310.02,3,Completed,Organic,Tablet,Surabaya,Champions
ORD001634,CUST00453,2024-10-24,Apparel,547.25,4,Completed,Organic,Mobile,Surabaya,Champions
ORD001635,CUST00453,2024-10-01,Apparel,403.99,5,Completed,Organic,Desktop,Surabaya,Champions
ORD001636,CUST00453,2024-01-28,Sports,393.57,3,Completed,Direct,Mobile,Surabaya,Champions
ORD001637,CUST00453,2024-01-09,Beauty,441.01,1,Completed,Email,Mobile,Surabaya,Champions
ORD001638,CUST00453,2024-06-05,Apparel,560.08,1,Completed,Email,Desktop,Surabaya,Champions
ORD001639,CUST00453,2024-08-20,Food & Drink,261.26,5,Completed,Paid Search,Desktop,Surabaya,Champions
ORD001640,CUST00453,2024-04-21,Apparel,472.2,2,Completed,Organic,Mobile,Surabaya,Champions
ORD001641,CUST00453,2024-06-13,Apparel,332.47,3,Completed,Referral,Mobile,Surabaya,Champions
ORD001642,CUST00454,2024-06-30,Sports,44.68,5,Completed,Social Media,Mobile,Surabaya,At Risk
ORD001643,CUST00455,2024-12-11,Electronics,305.01,4,Completed,Organic,Desktop,Jakarta,Champions
ORD001644,CUST00455,2024-04-27,Home & Garden,366.66,3,Completed,Paid Search,Desktop,Jakarta,Champions
ORD001645,CUST00455,2024-03-31,Home & Garden,297.07,1,Completed,Organic,Mobile,Jakarta,Champions
ORD001646,CUST00455,2024-03-04,Apparel,237.45,4,Completed,Social Media,Mobile,Jakarta,Champions
ORD001647,CUST00455,2024-05-24,Sports,451.95,2,Completed,Paid Search,Mobile,Jakarta,Champions
ORD001648,CUST00455,2024-10-06,Electronics,572.71,4,Completed,Email,Desktop,Jakarta,Champions
ORD001649,CUST00455,2024-06-05,Beauty,598.03,1,Completed,Social Media,Desktop,Jakarta,Champions
ORD001650,CUST00455,2024-02-11,Apparel,200.38,3,Completed,Paid Search,Mobile,Jakarta,Champions
ORD001651,CUST00455,2024-03-23,Beauty,549.62,5,Completed,Email,Mobile,Jakarta,Champions
ORD001652,CUST00456,2024-08-30,Apparel,167.94,1,Completed,Paid Search,Mobile,Palembang,At Risk
ORD001653,CUST00456,2024-12-19,Home & Garden,97.91,1,Completed,Social Media,Mobile,Palembang,At Risk
ORD001654,CUST00457,2024-11-08,Home & Garden,61.64,5,Completed,Social Media,Mobile,Medan,New
ORD001655,CUST00458,2024-06-02,Electronics,125.2,1,Completed,Paid Search,Mobile,Surabaya,Loyal
ORD001656,CUST00458,2024-12-21,Apparel,94.04,1,Completed,Social Media,Desktop,Surabaya,Loyal
ORD001657,CUST00458,2024-02-09,Food & Drink,154.78,1,Completed,Social Media,Mobile,Surabaya,Loyal
ORD001658,CUST00458,2024-08-02,Electronics,231.7,3,Completed,Social Media,Mobile,Surabaya,Loyal
ORD001659,CUST00458,2024-08-19,Books,115.08,4,Completed,Paid Search,Tablet,Surabaya,Loyal
ORD001660,CUST00458,2024-10-30,Apparel,268.47,4,Completed,Social Media,Mobile,Surabaya,Loyal
ORD001661,CUST00458,2024-09-25,Home & Garden,272.91,5,Completed,Organic,Mobile,Surabaya,Loyal
ORD001662,CUST00459,2024-11-23,Books,80.69,4,Completed,Organic,Desktop,Jakarta,New
ORD001663,CUST00460,2024-03-21,Home & Garden,41.7,5,Completed,Direct,Tablet,Jakarta,New
ORD001664,CUST00460,2024-02-10,Beauty,56.86,1,Completed,Social Media,Mobile,Jakarta,New
ORD001665,CUST00461,2024-06-12,Apparel,45.98,2,Completed,Social Media,Desktop,Bandung,Lost
ORD001666,CUST00462,2024-09-24,Food & Drink,55.7,3,Completed,Email,Mobile,Surabaya,Lost
ORD001667,CUST00463,2024-03-25,Home & Garden,134.59,4,Completed,Social Media,Mobile,Bali,New
ORD001668,CUST00463,2024-07-15,Apparel,132.09,2,Completed,Organic,Mobile,Bali,New
ORD001669,CUST00464,2024-12-16,Books,151.85,3,Completed,Paid Search,Mobile,Bali,New
ORD001670,CUST00464,2024-07-18,Apparel,43.69,2,Completed,Social Media,Desktop,Bali,New
ORD001671,CUST00464,2024-12-18,Books,108.09,1,Completed,Organic,Desktop,Bali,New
ORD001672,CUST00465,2024-08-31,Beauty,149.56,5,Completed,Paid Search,Mobile,Jakarta,New
ORD001673,CUST00465,2024-07-13,Home & Garden,92.83,5,Cancelled,Social Media,Desktop,Jakarta,New
ORD001674,CUST00465,2024-03-08,Beauty,45.38,3,Completed,Social Media,Mobile,Jakarta,New
ORD001675,CUST00466,2024-05-18,Sports,184.46,5,Completed,Social Media,Mobile,Bandung,Loyal
ORD001676,CUST00466,2024-05-29,Beauty,265.49,4,Completed,Organic,Mobile,Bandung,Loyal
ORD001677,CUST00466,2024-08-31,Books,124.04,3,Completed,Organic,Tablet,Bandung,Loyal
ORD001678,CUST00466,2024-01-16,Food & Drink,333.97,5,Completed,Paid Search,Mobile,Bandung,Loyal
ORD001679,CUST00466,2024-04-20,Beauty,261.53,2,Completed,Social Media,Tablet,Bandung,Loyal
ORD001680,CUST00466,2024-12-12,Sports,162.21,1,Completed,Email,Desktop,Bandung,Loyal
ORD001681,CUST00466,2024-07-27,Home & Garden,128.95,5,Completed,Email,Mobile,Bandung,Loyal
ORD001682,CUST00467,2024-10-17,Apparel,137.26,3,Completed,Organic,Mobile,Medan,New
ORD001683,CUST00467,2024-01-25,Sports,79.44,1,Returned,Social Media,Desktop,Medan,New
ORD001684,CUST00468,2024-06-30,Beauty,136.97,1,Completed,Paid Search,Mobile,Jakarta,New
ORD001685,CUST00469,2024-04-06,Beauty,143.95,2,Completed,Direct,Desktop,Jakarta,New
ORD001686,CUST00470,2024-02-17,Home & Garden,156.89,4,Completed,Organic,Desktop,Medan,New
ORD001687,CUST00470,2024-07-20,Apparel,71.66,2,Cancelled,Organic,Desktop,Medan,New
ORD001688,CUST00471,2024-09-06,Electronics,131.08,4,Returned,Social Media,Mobile,Medan,At Risk
ORD001689,CUST00472,2024-05-13,Home & Garden,52.56,5,Completed,Organic,Tablet,Makassar,New
ORD001690,CUST00472,2024-09-11,Books,114.05,2,Completed,Social Media,Desktop,Makassar,New
ORD001691,CUST00472,2024-01-23,Sports,63.45,1,Completed,Organic,Mobile,Makassar,New
ORD001692,CUST00473,2024-05-17,Sports,291.87,2,Completed,Paid Search,Mobile,Jakarta,Champions
ORD001693,CUST00473,2024-11-23,Books,354.45,1,Completed,Paid Search,Mobile,Jakarta,Champions
ORD001694,CUST00473,2024-11-01,Apparel,584.66,2,Completed,Organic,Mobile,Jakarta,Champions
ORD001695,CUST00473,2024-04-17,Books,479.1,1,Completed,Paid Search,Tablet,Jakarta,Champions
ORD001696,CUST00473,2024-04-06,Food & Drink,304.02,2,Completed,Email,Desktop,Jakarta,Champions
ORD001697,CUST00473,2024-06-18,Books,213.98,3,Completed,Email,Desktop,Jakarta,Champions
ORD001698,CUST00473,2024-12-20,Sports,349.16,2,Completed,Referral,Mobile,Jakarta,Champions
ORD001699,CUST00473,2024-09-17,Electronics,392.77,4,Completed,Paid Search,Mobile,Jakarta,Champions
ORD001700,CUST00473,2024-10-14,Electronics,534.27,3,Completed,Paid Search,Desktop,Jakarta,Champions
ORD001701,CUST00473,2024-06-12,Books,220.81,4,Completed,Paid Search,Mobile,Jakarta,Champions
ORD001702,CUST00473,2024-06-23,Sports,165.55,2,Returned,Social Media,Mobile,Jakarta,Champions
ORD001703,CUST00473,2024-05-12,Beauty,434.75,4,Returned,Organic,Mobile,Jakarta,Champions
ORD001704,CUST00473,2024-11-15,Electronics,393.64,1,Completed,Organic,Mobile,Jakarta,Champions
ORD001705,CUST00473,2024-11-28,Food & Drink,424.69,3,Completed,Paid Search,Tablet,Jakarta,Champions
ORD001706,CUST00474,2024-03-10,Home & Garden,84.64,5,Cancelled,Email,Mobile,Medan,New
ORD001707,CUST00474,2024-02-05,Books,94.0,4,Completed,Paid Search,Desktop,Medan,New
ORD001708,CUST00475,2024-02-29,Apparel,66.5,4,Completed,Organic,Mobile,Palembang,New
ORD001709,CUST00475,2024-12-04,Books,33.31,5,Completed,Social Media,Desktop,Palembang,New
ORD001710,CUST00476,2024-11-20,Home & Garden,276.62,3,Completed,Email,Desktop,Jakarta,Loyal
ORD001711,CUST00476,2024-07-24,Beauty,225.78,1,Completed,Organic,Mobile,Jakarta,Loyal
ORD001712,CUST00476,2024-01-13,Electronics,316.78,2,Completed,Email,Mobile,Jakarta,Loyal
ORD001713,CUST00476,2024-06-26,Apparel,150.71,5,Completed,Email,Mobile,Jakarta,Loyal
ORD001714,CUST00477,2024-12-16,Food & Drink,580.5,1,Completed,Organic,Desktop,Surabaya,Champions
